0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,100,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,83,49,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,40,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,100,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,50,80,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,94,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,88,94,88,35,0,8,70,13,0,0,0,0,0,0,0,0,0,0,0,3,49,74,73,11,14,82,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,78,90,90,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,85,100,97,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,93,19,76,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,89,88,83,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,82,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,86,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,54,100,94,91,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,56,96,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,88,10,0,0,0,41,39,0,0,0,0,0,0,0,0,0,0,0,0,1,69,96,90,90,91,93,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,91,81,80,88,87,29,0,0,0,0,0,0,0,0,0,0,0,0,1,70,64,0,0,0,41,94,32,0,0,0,0,0,0,0,0,0,0,0,36,87,8,0,0,0,0,37,87,2,0,0,0,0,0,0,0,0,0,0,72,45,0,0,0,0,0,0,85,37,0,0,0,0,0,0,0,0,0,2,97,15,0,0,0,0,0,0,41,78,0,0,0,0,0,0,0,0,0,44,82,0,0,0,0,0,0,0,6,93,28,0,0,0,0,0,0,0,0,65,42,0,0,0,0,0,0,0,0,52,57,0,0,0,0,0,0,0,0,79,26,0,0,0,0,0,0,0,0,32,70,0,0,0,0,0,0,0,0,94,14,0,0,0,0,0,0,0,0,32,70,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,63,57,0,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,19,97,14,0,0,0,0,0,0,0,0,90,32,0,0,0,0,0,0,1,77,52,0,0,0,0,0,0,0,0,0,42,80,0,0,0,0,0,0,52,83,4,0,0,0,0,0,0,0,0,0,6,89,79,33,0,0,2,68,89,15,0,0,0,0,0,0,0,0,0,0,0,5,41,88,100,79,88,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,23,47,50,50,34,0,0,0,0,0,0,0,0,0,0,0,16,42,59,97,86,62,50,50,90,66,1,0,0,0,0,0,0,0,6,56,99,100,82,15,0,0,0,0,9,90,19,0,0,0,0,0,0,18,93,74,52,24,3,0,0,0,0,0,0,80,20,0,0,0,0,0,0,70,58,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,9,98,10,0,0,0,0,0,0,0,0,0,0,83,20,0,0,0,0,0,70,67,0,0,0,0,0,0,0,0,0,0,2,97,11,0,0,0,0,39,87,6,0,0,0,0,0,0,0,0,0,0,18,93,0,0,0,0,2,87,35,0,0,0,0,0,0,0,0,0,0,0,46,65,0,0,0,0,29,85,2,0,0,0,0,0,0,0,0,0,0,0,62,48,0,0,0,0,63,58,0,0,0,0,0,0,0,0,0,0,0,5,97,14,0,0,0,0,90,18,0,0,0,0,0,0,0,0,0,0,0,21,89,0,0,0,0,0,90,13,0,0,0,0,0,0,0,0,0,0,0,75,50,0,0,0,0,0,71,56,0,0,0,0,0,0,0,0,0,0,16,97,10,0,0,0,0,0,13,94,40,2,0,0,0,0,0,0,0,0,70,53,0,0,0,0,0,0,0,27,81,88,36,7,0,0,0,0,4,42,94,6,0,0,0,0,0,0,0,0,0,34,81,96,80,62,42,46,91,80,31,0,0,0,0,0,0,0,0,0,0,0,0,8,25,50,60,60,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,47,88,97,90,90,80,61,15,0,0,0,0,0,0,0,0,0,0,25,93,73,27,10,10,12,26,60,93,17,0,0,0,0,0,0,0,0,37,95,35,0,0,0,0,0,0,0,54,73,0,0,0,0,0,0,5,60,93,22,0,0,0,0,0,0,0,0,11,90,0,0,0,0,0,1,75,75,12,0,0,0,0,0,0,0,0,0,10,90,0,0,0,0,0,36,86,4,0,0,0,0,0,0,0,0,0,0,10,90,0,0,0,0,0,64,47,0,0,0,0,0,0,0,0,0,0,0,10,90,0,0,0,0,0,98,18,0,0,0,0,0,0,0,0,0,0,0,10,90,0,0,0,0,0,100,6,0,0,0,0,0,0,0,0,0,0,0,10,90,0,0,0,0,0,75,52,0,0,0,0,0,0,0,0,0,0,0,18,89,0,0,0,0,0,19,94,37,0,0,0,0,0,0,0,0,0,0,34,75,0,0,0,0,0,0,26,96,16,0,0,0,0,0,0,0,0,0,62,55,0,0,0,0,0,0,0,58,76,3,0,0,0,0,0,0,0,6,93,19,0,0,0,0,0,0,0,3,83,40,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,30,94,23,0,0,0,0,0,37,90,6,0,0,0,0,0,0,0,0,0,0,36,96,73,35,5,1,41,94,24,0,0,0,0,0,0,0,0,0,0,0,0,8,44,82,99,100,86,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,60,80,79,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,91,63,25,28,85,72,6,0,0,0,0,0,0,0,0,0,0,0,0,35,100,41,0,0,5,74,62,0,0,0,0,0,0,0,0,0,0,0,14,93,65,3,0,0,0,10,95,26,0,0,0,0,0,0,0,0,0,7,90,74,28,0,0,0,0,0,47,78,0,0,0,0,0,0,0,0,12,67,71,0,0,0,0,0,0,0,3,94,35,0,0,0,0,0,0,11,92,65,6,0,0,0,0,0,0,0,0,37,80,0,0,0,0,0,0,52,64,0,0,0,0,0,0,0,0,0,0,10,95,0,0,0,0,0,0,86,27,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,24,95,6,0,0,0,0,0,0,0,0,0,0,25,91,0,0,0,0,0,21,91,2,0,0,0,0,0,0,0,0,0,0,49,61,0,0,0,0,0,1,87,28,0,0,0,0,0,0,0,0,0,0,77,38,0,0,0,0,0,0,61,75,3,0,0,0,0,0,0,0,0,6,98,9,0,0,0,0,0,0,3,76,59,0,0,0,0,0,0,0,0,21,89,0,0,0,0,0,0,0,0,17,93,58,0,0,0,0,0,0,0,73,53,0,0,0,0,0,0,0,0,0,15,96,48,0,0,0,0,0,14,95,8,0,0,0,0,0,0,0,0,0,0,20,91,51,0,0,0,0,46,70,0,0,0,0,0,0,0,0,0,0,0,0,15,92,25,0,1,40,95,26,0,0,0,0,0,0,0,0,0,0,0,0,0,54,81,39,84,84,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59,69,38,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,26,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,63,94,62,89,73,2,0,0,0,0,0,0,0,0,0,0,0,0,12,99,84,10,0,4,87,34,0,0,0,0,0,0,0,0,0,0,0,0,43,81,6,0,0,0,40,92,29,0,0,0,0,0,0,0,0,0,0,0,83,38,0,0,0,0,0,37,93,10,0,0,0,0,0,0,0,0,0,24,92,3,0,0,0,0,0,0,60,71,0,0,0,0,0,0,0,0,0,64,55,0,0,0,0,0,0,0,13,96,6,0,0,0,0,0,0,0,23,95,14,0,0,0,0,0,0,0,0,84,20,0,0,0,0,0,0,0,69,54,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,94,14,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,17,93,1,0,0,0,0,0,0,0,0,0,86,20,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,92,10,0,0,0,0,0,0,20,85,0,0,0,0,0,0,0,0,0,22,96,4,0,0,0,0,0,0,5,89,30,0,0,0,0,0,0,0,0,65,53,0,0,0,0,0,0,0,0,59,50,0,0,0,0,0,0,0,0,86,25,0,0,0,0,0,0,0,0,26,94,8,0,0,0,0,0,0,24,96,3,0,0,0,0,0,0,0,0,0,75,56,0,0,0,0,0,9,78,50,0,0,0,0,0,0,0,0,0,0,21,94,56,4,0,0,23,86,65,3,0,0,0,0,0,0,0,0,0,0,0,11,78,89,72,65,94,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,37,40,18,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,71,100,97,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,96,67,13,18,80,81,13,0,0,0,0,0,0,0,0,0,0,0,27,94,21,0,0,0,2,54,90,3,0,0,0,0,0,0,0,0,0,0,64,49,0,0,0,0,0,0,82,40,0,0,0,0,0,0,0,0,0,0,70,33,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,68,41,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,31,94,10,0,0,0,0,0,51,50,0,0,0,0,0,0,0,0,0,0,0,62,68,0,0,0,0,0,75,40,0,0,0,0,0,0,0,0,0,0,0,11,96,22,0,0,1,42,93,9,0,0,0,0,0,0,0,0,0,0,0,0,41,95,75,65,80,87,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,39,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,10,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,91,92,90,90,97,99,70,17,0,0,0,0,0,0,0,0,0,0,6,78,59,1,0,0,0,10,54,94,8,0,0,0,0,0,0,0,0,14,78,86,12,0,0,0,0,0,0,77,34,0,0,0,0,0,0,0,0,74,62,4,0,0,0,0,0,0,0,64,40,0,0,0,0,0,0,0,0,90,12,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,98,6,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,6,99,0,0,0,0,0,0,0,0,0,65,40,0,0,0,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,85,25,0,0,0,0,0,0,0,10,90,0,0,0,0,0,0,0,0,2,96,12,0,0,0,0,0,0,0,10,92,0,0,0,0,0,0,0,0,27,87,0,0,0,0,0,0,0,0,3,88,50,0,0,0,0,0,0,8,85,47,0,0,0,0,0,0,0,0,0,15,86,53,0,0,0,0,6,85,64,0,0,0,0,0,0,0,0,0,0,0,19,96,14,0,0,0,64,71,1,0,0,0,0,0,0,0,0,0,0,0,0,55,85,47,40,62,85,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,59,60,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
