@relation is
@attribute slice1 numeric
@attribute slice2 numeric
@attribute slice3 numeric
@attribute slice4 numeric
@attribute slice5 numeric
@attribute slice6 numeric
@attribute slice7 numeric
@attribute slice8 numeric
@attribute slice9 numeric
@attribute slice10 numeric
@attribute digit {0,1,2,3,4,5,6,7,8,9}
@data
0.37037037037037035,0.51440329218107,0.6296296296296297,0.6748971193415638,0.8765432098765432,1.0,0.7942386831275721,0.0,0.02880658436213992,0.2139917695473251,0
0.39737991266375544,0.5589519650655022,0.6593886462882096,0.6986899563318777,0.868995633187773,1.0,0.8296943231441049,0.013100436681222707,0.043668122270742356,0.15283842794759825,0
0.3534136546184739,0.5742971887550201,0.6546184738955824,0.7831325301204819,0.8674698795180723,1.0,0.4497991967871486,0.004016064257028112,0.07630522088353414,0.24899598393574296,0
0.34274193548387094,0.5967741935483871,0.6935483870967742,0.7056451612903226,0.8790322580645161,1.0,0.6733870967741935,0.012096774193548387,0.09274193548387097,0.27419354838709675,0
0.38934426229508196,0.5368852459016393,0.6639344262295082,0.7377049180327869,0.9057377049180327,1.0,0.7909836065573771,0.0,0.09016393442622951,0.22131147540983606,0
0.34375,0.48660714285714285,0.5892857142857143,0.7276785714285714,0.84375,1.0,0.7633928571428571,0.25,0.022321428571428572,0.11160714285714286,0
0.37906137184115524,0.5667870036101083,0.6462093862815884,0.7617328519855595,0.924187725631769,1.0,0.5126353790613718,0.010830324909747292,0.12274368231046931,0.20216606498194944,0
0.3671875,0.53125,0.62890625,0.72265625,0.8203125,1.0,0.58984375,0.0,0.0390625,0.19921875,0
0.4675925925925926,0.7037037037037037,0.7407407407407407,0.8240740740740741,1.0,0.9027777777777778,0.3888888888888889,0.004629629629629629,0.06944444444444445,0.26851851851851855,0
0.3490566037735849,0.49528301886792453,0.5990566037735849,0.6745283018867925,0.7924528301886793,1.0,0.8820754716981132,0.2641509433962264,0.0047169811320754715,0.12735849056603774,0
0.35319148936170214,0.5319148936170213,0.6808510638297872,0.7319148936170212,0.902127659574468,1.0,0.8723404255319149,0.01702127659574468,0.09361702127659574,0.225531914893617,0
0.3794466403162055,0.5375494071146245,0.6442687747035574,0.7391304347826086,0.8221343873517787,1.0,0.4268774703557312,0.011857707509881422,0.05138339920948617,0.1225296442687747,0
0.4329896907216495,0.44329896907216493,0.6443298969072165,0.6907216494845361,0.8092783505154639,1.0,0.788659793814433,0.07216494845360824,0.005154639175257732,0.061855670103092786,0
0.4017094017094017,0.47435897435897434,0.6538461538461539,0.7136752136752137,0.7735042735042735,1.0,0.8632478632478633,0.1794871794871795,0.004273504273504274,0.08547008547008547,0
0.35789473684210527,0.4842105263157895,0.6105263157894737,0.6684210526315789,0.8315789473684211,1.0,0.8,0.2578947368421053,0.0,0.08947368421052632,0
0.3383084577114428,0.5074626865671642,0.6169154228855721,0.6915422885572139,0.8407960199004975,1.0,0.472636815920398,0.24378109452736318,0.0,0.10945273631840796,0
0.8075117370892019,0.9953051643192489,0.9530516431924883,0.8028169014084507,0.03755868544600939,0.09389671361502347,0.3145539906103286,1.0,0.5305164319248826,0.1267605633802817,1
0.7634854771784232,0.8174273858921162,0.8132780082987552,0.7593360995850622,0.11618257261410789,0.008298755186721992,0.2697095435684647,1.0,0.38589211618257263,0.13692946058091288,1
0.7804878048780488,0.8455284552845529,0.8211382113821138,0.44308943089430897,0.008130081300813009,0.04065040650406504,0.8292682926829268,1.0,0.22357723577235772,0.2073170731707317,1
0.7761904761904762,0.8238095238095238,0.8285714285714286,0.7333333333333333,0.009523809523809525,0.009523809523809525,0.8904761904761904,1.0,0.22380952380952382,0.1619047619047619,1
0.746606334841629,0.8506787330316742,0.8009049773755657,0.3936651583710407,0.004524886877828055,0.27149321266968324,1.0,0.9864253393665159,0.26244343891402716,0.1583710407239819,1
0.7510917030567685,0.8034934497816594,0.7991266375545851,0.7510917030567685,0.03056768558951965,0.0,0.5414847161572053,1.0,0.34497816593886466,0.18340611353711792,1
0.759656652360515,0.8111587982832618,0.8583690987124464,0.19313304721030042,0.21030042918454936,0.6051502145922747,1.0,0.8111587982832618,0.15879828326180256,0.17167381974248927,1
0.7509578544061303,0.8467432950191571,0.8199233716475096,0.5095785440613027,0.18773946360153257,0.011494252873563218,0.5708812260536399,1.0,0.42528735632183906,0.12643678160919541,1
0.7297297297297297,0.8693693693693694,0.8018018018018018,0.6531531531531531,0.13063063063063063,0.06306306306306306,0.5180180180180181,1.0,0.38738738738738737,0.14864864864864866,1
0.7692307692307693,0.8597285067873304,0.8416289592760181,0.6968325791855203,0.03619909502262444,0.04524886877828054,0.6515837104072398,1.0,0.25339366515837103,0.17647058823529413,1
0.8223350253807107,0.8984771573604061,0.8274111675126904,0.7868020304568528,0.005076142131979695,0.15228426395939088,1.0,0.9746192893401016,0.13705583756345177,0.15736040609137056,1
0.752851711026616,0.8060836501901141,0.779467680608365,0.5285171102661597,0.0,0.026615969581749048,0.9695817490494296,1.0,0.24714828897338403,0.1596958174904943,1
0.75,0.7763157894736842,0.8157894736842105,0.4780701754385965,0.2149122807017544,0.2324561403508772,1.0,0.956140350877193,0.2543859649122807,0.17543859649122806,1
0.8128342245989305,0.8983957219251337,0.8823529411764706,0.7433155080213903,0.0053475935828877,0.0213903743315508,0.8288770053475936,1.0,0.22459893048128343,0.11764705882352941,1
0.7051282051282052,0.8376068376068376,0.8076923076923077,0.7435897435897436,0.01282051282051282,0.02564102564102564,0.2777777777777778,1.0,0.6153846153846154,0.20512820512820512,1
0.6831275720164609,0.7119341563786008,0.6995884773662552,0.6049382716049383,0.3168724279835391,0.20164609053497942,0.5473251028806584,1.0,0.3374485596707819,0.1646090534979424,1
0.7333333333333333,0.8266666666666667,0.7955555555555556,0.6933333333333334,0.09333333333333334,0.02666666666666667,0.32,1.0,0.43555555555555553,0.18666666666666668,1
0.758893280632411,0.8181818181818182,0.7628458498023716,0.6086956521739131,0.11067193675889328,0.039525691699604744,0.5889328063241107,1.0,0.2608695652173913,0.17786561264822134,1
0.7113821138211383,0.7886178861788617,0.7764227642276422,0.491869918699187,0.10569105691056911,0.024390243902439025,0.5853658536585366,1.0,0.4105691056910569,0.23577235772357724,1
0.8169014084507042,0.8873239436619719,0.8685446009389671,0.7652582159624414,0.26291079812206575,0.09859154929577464,0.49765258215962443,1.0,0.3568075117370892,0.12206572769953052,1
0.6785714285714286,0.7551020408163265,0.6989795918367347,0.6683673469387755,0.4642857142857143,0.03571428571428571,0.6530612244897959,1.0,0.28061224489795916,0.18877551020408162,1
0.7158469945355191,0.8360655737704918,0.9016393442622951,0.912568306010929,0.3333333333333333,0.11475409836065574,0.45901639344262296,0.8142076502732241,1.0,0.09836065573770492,1
0.6637168141592921,0.8141592920353983,0.8097345132743363,0.8141592920353983,0.035398230088495575,0.0,0.061946902654867256,1.0,0.6858407079646017,0.17699115044247787,1
0.7297297297297297,0.803088803088803,0.8185328185328186,0.6023166023166023,0.0,0.13513513513513514,0.637065637065637,1.0,0.35135135135135137,0.27413127413127414,1
0.7,0.9111111111111111,0.9277777777777778,0.9555555555555556,0.17222222222222222,0.044444444444444446,0.17222222222222222,1.0,0.7833333333333333,0.15555555555555556,1
0.7394957983193278,0.8613445378151261,0.8697478991596639,0.6974789915966386,0.01680672268907563,0.03361344537815126,0.19327731092436976,1.0,0.6050420168067226,0.18487394957983194,1
0.7170731707317073,0.848780487804878,0.8682926829268293,0.7609756097560976,0.004878048780487805,0.11219512195121951,0.7024390243902439,1.0,0.44390243902439025,0.15121951219512195,1
0.7555555555555555,0.8488888888888889,0.8488888888888889,0.7066666666666667,0.03111111111111111,0.03111111111111111,0.6666666666666666,1.0,0.15555555555555556,0.07111111111111111,1
0.7937219730941704,0.8654708520179372,0.874439461883408,0.7130044843049327,0.0,0.09417040358744394,0.5829596412556054,1.0,0.3452914798206278,0.11659192825112108,1
0.7581967213114754,0.8360655737704918,0.8565573770491803,0.6680327868852459,0.004098360655737705,0.11475409836065574,0.6024590163934426,1.0,0.3770491803278688,0.10245901639344263,1
0.7044534412955465,0.8016194331983806,0.7773279352226721,0.39271255060728744,0.012145748987854251,0.044534412955465584,0.7894736842105263,1.0,0.32388663967611336,0.145748987854251,1
0.7168949771689498,0.7945205479452054,0.7945205479452054,0.684931506849315,0.1917808219178082,0.1917808219178082,0.726027397260274,1.0,0.1917808219178082,0.0776255707762557,1
0.6970954356846473,0.7966804979253111,0.7966804979253111,0.49377593360995853,0.016597510373443983,0.016597510373443983,0.6763485477178424,1.0,0.3112033195020747,0.12448132780082988,1
0.7803030303030303,0.8371212121212122,0.8106060606060606,0.5795454545454546,0.07954545454545454,0.003787878787878788,0.75,1.0,0.20075757575757575,0.14015151515151514,1
0.6862745098039216,0.792156862745098,0.807843137254902,0.24705882352941178,0.00392156862745098,0.43529411764705883,0.9294117647058824,1.0,0.2,0.15294117647058825,1
0.6813186813186813,0.7765567765567766,0.7692307692307693,0.43223443223443225,0.0,0.10256410256410256,0.8644688644688645,1.0,0.27106227106227104,0.1978021978021978,1
0.726027397260274,0.7808219178082192,0.776255707762557,0.6894977168949772,0.0958904109589041,0.0319634703196347,0.5342465753424658,1.0,0.2191780821917808,0.136986301369863,1
0.7458333333333333,0.8375,0.7916666666666666,0.6166666666666667,0.0375,0.016666666666666666,0.9,1.0,0.19166666666666668,0.15833333333333333,1
0.7014218009478673,0.8104265402843602,0.7867298578199052,0.6303317535545023,0.0995260663507109,0.13270142180094788,0.7677725118483413,1.0,0.2559241706161137,0.11374407582938388,1
0.6936170212765957,0.7574468085106383,0.7574468085106383,0.5617021276595745,0.059574468085106386,0.059574468085106386,0.6425531914893617,1.0,0.3191489361702128,0.14468085106382977,1
0.7198067632850241,0.8164251207729468,0.8405797101449275,0.5942028985507246,0.10628019323671498,0.3719806763285024,0.7874396135265701,1.0,0.3671497584541063,0.11594202898550725,1
0.7619047619047619,0.819047619047619,0.819047619047619,0.5571428571428572,0.3,0.3,0.8809523809523809,1.0,0.1523809523809524,0.10476190476190476,1
0.7916666666666666,0.8333333333333334,0.8333333333333334,0.7135416666666666,0.14583333333333334,0.14583333333333334,1.0,0.8541666666666666,0.17708333333333334,0.08854166666666667,1
0.7833333333333333,0.9055555555555556,0.8222222222222222,0.9055555555555556,0.4722222222222222,0.011111111111111112,0.13333333333333333,1.0,0.6666666666666666,0.17222222222222222,1
0.4411764705882353,0.7478991596638656,0.8697478991596639,0.6050420168067226,0.35714285714285715,1.0,0.9201680672268907,0.18487394957983194,0.3487394957983193,0.6680672268907563,2
0.4696969696969697,0.7159090909090909,0.7727272727272727,0.4166666666666667,0.32954545454545453,0.8939393939393939,1.0,0.14772727272727273,0.4734848484848485,0.4772727272727273,2
0.5038461538461538,0.8346153846153846,0.7346153846153847,1.0,0.7923076923076923,0.23076923076923078,0.6884615384615385,0.47692307692307695,0.5423076923076923,0.8653846153846154,3
0.47706422018348627,0.691131498470948,0.8654434250764526,1.0,0.3149847094801223,0.290519877675841,0.8715596330275229,0.22935779816513763,0.691131498470948,0.599388379204893,3
0.3804347826086957,0.6711956521739131,0.6983695652173914,1.0,0.5434782608695652,0.17391304347826086,0.6929347826086957,0.421195652173913,0.5760869565217391,0.7907608695652174,3
0.5042016806722689,0.6890756302521008,0.5770308123249299,0.9635854341736695,0.5798319327731093,0.20728291316526612,1.0,0.15126050420168066,0.5574229691876751,0.5406162464985994,3
0.39502762430939226,0.6906077348066298,0.6712707182320442,1.0,0.356353591160221,0.5414364640883977,0.861878453038674,0.2845303867403315,0.7734806629834254,0.7624309392265194,3
0.5142857142857142,0.6253968253968254,0.7777777777777778,1.0,0.49206349206349204,0.20634920634920634,0.9365079365079365,0.2920634920634921,0.7238095238095238,0.5650793650793651,3
0.5014836795252225,0.6676557863501483,0.8308605341246291,1.0,0.3353115727002967,0.5489614243323442,0.8605341246290801,0.22551928783382788,0.9614243323442137,0.4540059347181009,3
0.46831955922865015,0.5619834710743802,0.8236914600550964,1.0,0.46831955922865015,0.23140495867768596,0.8732782369146006,0.5068870523415978,0.6391184573002755,0.6556473829201102,3
0.536986301369863,0.4767123287671233,0.7808219178082192,1.0,0.33972602739726027,0.1643835616438356,0.9424657534246575,0.3506849315068493,0.7917808219178082,0.40273972602739727,3
0.46551724137931033,0.7517241379310344,0.593103448275862,1.0,0.45517241379310347,0.5482758620689655,0.8620689655172413,0.23448275862068965,0.8931034482758621,0.603448275862069,3
0.5397350993377483,0.5496688741721855,0.7682119205298014,1.0,0.40397350993377484,0.2847682119205298,0.9933774834437086,0.15562913907284767,0.7218543046357616,0.4503311258278146,3
0.44485294117647056,0.7058823529411765,0.6875,1.0,0.6470588235294118,0.2536764705882353,0.8492647058823529,0.4632352941176471,0.47794117647058826,0.8051470588235294,3
0.4264705882352941,0.6205882352941177,0.8058823529411765,0.9941176470588236,0.31470588235294117,0.34705882352941175,1.0,0.24705882352941178,0.8764705882352941,0.5058823529411764,3
0.4884910485933504,0.6368286445012787,0.8618925831202046,1.0,0.34782608695652173,0.5294117647058824,0.9539641943734015,0.2813299232736573,0.8951406649616368,0.5652173913043478,3
0.40063091482649843,0.6908517350157729,0.8012618296529969,0.832807570977918,0.26498422712933756,0.8675078864353313,0.48264984227129337,0.4195583596214511,1.0,0.48264984227129337,3
0.4584717607973422,0.627906976744186,0.770764119601329,1.0,0.5348837209302325,0.26245847176079734,0.946843853820598,0.2159468438538206,0.9634551495016611,0.45514950166112955,3
0.49382716049382713,0.5740740740740741,0.7592592592592593,1.0,0.5185185185185185,0.24691358024691357,0.9290123456790124,0.3148148148148148,0.9320987654320988,0.404320987654321,3
0.47230320699708456,0.6326530612244898,0.7259475218658892,1.0,0.5189504373177842,0.2653061224489796,0.892128279883382,0.3760932944606414,0.6530612244897959,0.5801749271137027,3
0.4512820512820513,0.5820512820512821,0.7102564102564103,0.982051282051282,0.37948717948717947,0.3282051282051282,1.0,0.2717948717948718,0.7282051282051282,0.5743589743589743,3
0.39705882352941174,0.6213235294117647,0.8566176470588235,1.0,0.48161764705882354,0.2536764705882353,0.8860294117647058,0.4632352941176471,0.6102941176470589,0.7794117647058824,3
0.3633440514469453,0.6334405144694534,0.7684887459807074,1.0,0.5209003215434084,0.2733118971061093,0.8006430868167203,0.2282958199356913,0.8263665594855305,0.6302250803858521,3
0.4083044982698962,0.7508650519031141,0.6193771626297578,0.9965397923875432,0.6643598615916955,0.2664359861591695,1.0,0.2491349480968858,0.9204152249134948,0.4844290657439446,3
0.46176470588235297,0.5411764705882353,0.7764705882352941,1.0,0.4117647058823529,0.20588235294117646,0.9911764705882353,0.19117647058823528,0.8470588235294118,0.5,3
0.45821325648414984,0.6340057636887608,0.8357348703170029,1.0,0.4812680115273775,0.2507204610951009,0.8414985590778098,0.40057636887608067,0.6368876080691642,0.6051873198847262,3
0.47381546134663344,0.5885286783042394,0.7182044887780549,0.9825436408977556,0.3790523690773067,0.3940149625935162,1.0,0.22693266832917705,0.6758104738154613,0.516209476309227,3
0.40672782874617736,0.6299694189602446,0.6819571865443425,0.9418960244648318,0.3730886850152905,0.24770642201834864,1.0,0.23853211009174313,0.7003058103975535,0.5443425076452599,3
0.43214285714285716,0.6642857142857143,0.7535714285714286,1.0,0.4785714285714286,0.23214285714285715,0.7607142857142857,0.43214285714285716,0.55,0.7285714285714285,3
0.44039735099337746,0.6920529801324503,0.6026490066225165,0.9403973509933775,0.5099337748344371,0.2814569536423841,1.0,0.25165562913907286,0.40066225165562913,0.6788079470198676,3
0.4297520661157025,0.6528925619834711,0.6446280991735537,0.9793388429752066,0.6033057851239669,0.2727272727272727,1.0,0.5413223140495868,0.34710743801652894,0.8057851239669421,3
0.3902439024390244,0.6205962059620597,0.7100271002710027,1.0,0.45799457994579945,0.2764227642276423,0.986449864498645,0.25745257452574527,0.9159891598915989,0.6070460704607046,3
0.3881019830028329,0.6260623229461756,0.8413597733711048,0.9405099150141643,0.3342776203966006,0.21529745042492918,1.0,0.37677053824362605,0.6742209631728046,0.7337110481586402,3
0.4271186440677966,0.6338983050847458,0.8,1.0,0.5830508474576271,0.288135593220339,0.6983050847457627,0.4033898305084746,0.8033898305084746,0.7186440677966102,3
0.36046511627906974,0.6162790697674418,0.686046511627907,1.0,0.6744186046511628,0.3062015503875969,0.8565891472868217,0.21705426356589147,0.8410852713178295,0.8062015503875969,3
0.41422594142259417,0.702928870292887,0.7071129707112971,0.9372384937238494,0.41841004184100417,0.28870292887029286,1.0,0.33472803347280333,0.39330543933054396,0.7949790794979079,3
0.7057356608478803,0.4389027431421446,0.3516209476309227,0.19950124688279303,0.6433915211970075,0.6733167082294265,0.3192019950124688,1.0,0.8229426433915212,0.09975062344139651,4
0.6121794871794872,0.4166666666666667,0.13141025641025642,0.34935897435897434,0.6858974358974359,0.7403846153846154,0.40064102564102566,0.483974358974359,1.0,0.2532051282051282,4
0.645367412140575,0.35782747603833864,0.09904153354632587,0.6805111821086262,0.7028753993610224,0.731629392971246,0.022364217252396165,0.26517571884984026,1.0,0.1853035143769968,4
0.33935018050541516,0.8231046931407943,0.8610108303249098,0.3953068592057762,0.5595667870036101,0.983754512635379,0.47653429602888087,0.45126353790613716,1.0,0.1299638989169675,5
0.332541567695962,0.9121140142517815,0.7268408551068883,0.35629453681710216,0.6579572446555819,0.9833729216152018,0.3824228028503563,0.45368171021377673,1.0,0.1021377672209026,5
0.9298642533936652,0.8597285067873304,0.45248868778280543,0.6266968325791855,1.0,0.40497737556561086,0.4660633484162896,0.8529411764705882,0.10180995475113122,0.3665158371040724,5
0.35083532219570407,0.9952267303102625,0.7231503579952268,0.32935560859188545,0.7088305489260143,1.0,0.27923627684964203,0.5155131264916468,0.8186157517899761,0.10501193317422435,5
0.7712765957446809,0.9388297872340425,0.44680851063829785,0.6223404255319149,1.0,0.6569148936170213,0.2154255319148936,0.9521276595744681,0.5053191489361702,0.32978723404255317,5
0.7973333333333333,0.8826666666666667,0.408,0.624,1.0,0.424,0.5333333333333333,0.8773333333333333,0.021333333333333333,0.31733333333333336,5
1.0,0.898936170212766,0.48138297872340424,0.773936170212766,0.9680851063829787,0.32180851063829785,0.9042553191489362,0.3723404255319149,0.07712765957446809,0.3723404255319149,5
0.3631578947368421,0.7842105263157895,0.9342105263157895,0.3631578947368421,0.7263157894736842,1.0,0.5447368421052632,0.24210526315789474,0.8315789473684211,0.41842105263157897,5
0.3225806451612903,0.7841191066997518,0.7890818858560794,0.3970223325062035,0.6104218362282878,0.9330024813895782,0.46898263027295284,0.31265508684863524,1.0,0.1588089330024814,5
0.3372093023255814,0.8674418604651163,0.7395348837209302,0.3581395348837209,0.7976744186046512,1.0,0.3953488372093023,0.3325581395348837,0.9883720930232558,0.2837209302325581,5
0.33642691415313225,0.8306264501160093,0.765661252900232,0.3642691415313225,0.7749419953596288,0.9930394431554525,0.4013921113689095,0.2111368909512761,1.0,0.3248259860788863,5
0.7914572864321608,0.8994974874371859,0.5125628140703518,0.6608040201005025,0.992462311557789,0.49246231155778897,0.32914572864321606,1.0,0.10804020100502512,0.3592964824120603,5
0.35683760683760685,0.9358974358974359,0.7457264957264957,0.38247863247863245,0.6581196581196581,1.0,0.37393162393162394,0.3311965811965812,0.9615384615384616,0.049145299145299144,5
0.36036036036036034,0.7777777777777778,0.990990990990991,0.5435435435435435,0.6036036036036037,0.960960960960961,0.6006006006006006,0.15915915915915915,1.0,0.1021021021021021,5
0.32712215320910976,0.8033126293995859,0.8198757763975155,0.36438923395445133,0.6169772256728778,0.9585921325051759,0.4968944099378882,0.17598343685300208,1.0,0.2318840579710145,5
0.8571428571428571,0.8888888888888888,0.46938775510204084,0.6780045351473923,1.0,0.4308390022675737,0.272108843537415,0.8049886621315193,0.16780045351473924,0.31519274376417233,5
0.3300589390962672,0.8290766208251473,0.7996070726915521,0.3516699410609037,0.7033398821218074,1.0,0.4086444007858546,0.30844793713163066,0.9901768172888016,0.2200392927308448,5
0.35343035343035345,0.7692307692307693,0.9417879417879418,0.46153846153846156,0.6278586278586279,1.0,0.5634095634095634,0.24324324324324326,0.9376299376299376,0.12474012474012475,5
0.33273703041144903,0.5474060822898033,0.998211091234347,0.7280858676207513,0.35241502683363146,0.776386404293381,0.7441860465116279,0.36493738819320215,1.0,0.28622540250447226,5
0.5874439461883408,0.9349775784753364,0.5448430493273543,0.4080717488789238,0.820627802690583,0.6300448430493274,0.2556053811659193,1.0,0.26681614349775784,0.25112107623318386,5
0.3645418326693227,1.0,0.6693227091633466,0.42231075697211157,0.8884462151394422,0.8784860557768924,0.3386454183266932,0.6175298804780877,0.7529880478087649,0.14940239043824702,5
0.35008665511265163,0.9774696707105719,0.5805892547660312,0.5025996533795494,0.901213171577123,1.0,0.35181975736568455,0.15771230502599654,0.9601386481802426,0.31369150779896016,5
